# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.put.entity.ms,1697467375172000000,1697467435418000000,69
workspaceModel.mutableEntityStorage.collect.changes.ms,1697467375172000000,1697467435418000000,1
jps.library.entities.serializer.load.entities.ms,1697467375172000000,1697467435418000000,0
workspaceModel.load.cache.from.file.ms,1697467375172000000,1697467435418000000,192
jps.module.iml.entities.serializer.save.entities.ms,1697467375172000000,1697467435418000000,0
jps.reload.project.entities.ms,1697467375172000000,1697467435418000000,0
jps.global.get.library.by.name.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1697467375172000000,1697467435418000000,102
jps.facet.change.listener.process.change.events.ms,1697467375172000000,1697467435418000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1697467375172000000,1697467435418000000,873
workspaceModel.mutableEntityStorage.resolve.ms,1697467375172000000,1697467435418000000,0
jps.save.global.entities.ms,1697467375172000000,1697467435418000000,100
jps.global.get.libraries.ms,1697467375172000000,1697467435418000000,1
workspaceModel.save.cache.to.file.ms,1697467375172000000,1697467435418000000,758
jps.app.storage.content.writer.save.component.ms,1697467375172000000,1697467435418000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1697467375172000000,1697467435418000000,3
jps.global.handle.before.change.events.ms,1697467375172000000,1697467435418000000,0
jps.load.initial.state.ms,1697467375172000000,1697467435418000000,26
workspaceModel.mutableEntityStorage.entities.ms,1697467375172000000,1697467435418000000,18
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1697467375172000000,1697467435418000000,0
jps.global.handle.changed.events.ms,1697467375172000000,1697467435418000000,0
jps.app.storage.content.reader.load.component.ms,1697467375172000000,1697467435418000000,2
jps.artifact.entities.serializer.load.entities.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1697467375172000000,1697467435418000000,4
jps.global.initialize.library.bridges.after.loading.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1697467375172000000,1697467435418000000,0
workspaceModel.global.updates.ms,1697467375172000000,1697467435418000000,0
jps.save.changed.project.entities.ms,1697467375172000000,1697467435418000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1697467375172000000,1697467435418000000,21
workspaceModel.mutableEntityStorage.add.diff.ms,1697467375172000000,1697467435418000000,27
workspaceModel.moduleManagerBridge.create.module.instance.ms,1697467375172000000,1697467435418000000,0
workspaceModel.orphan.listener.update.ms,1697467375172000000,1697467435418000000,19
jps.library.entities.serializer.save.entities.ms,1697467375172000000,1697467435418000000,0
FileNameCache.fastMisses,1697467375172000000,1697467435418000000,34764
FileNameCache.totalMisses,1697467375172000000,1697467435418000000,11472
FileNameCache.queries,1697467375172000000,1697467435418000000,550908
DirectByteBufferAllocator.disposed,1697467375172000000,1697467435418000000,0
FilePageCache.pageLoads,1697467375172000000,1697467435418000000,0
FilePageCache.maxRegisteredFiles,1697467375172000000,1697467435418000000,288
FilePageCache.uncachedFileAccess,1697467375172000000,1697467435418000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1697467375172000000,1697467435418000000,516521984
StreamlinedBlobStorage.recordsDeleted,1697467375172000000,1697467435418000000,6605
StorageLockContext.competingThreads.avg,1697467375172000000,1697467435418000000,0.0
FilePageCache.maxCacheSizeInBytes,1697467375172000000,1697467435418000000,516521984
DirectByteBufferAllocator.reclaimed,1697467375172000000,1697467435418000000,0
StorageLockContext.competingThreads.max,1697467375172000000,1697467435418000000,0
FilePageCache.pageFastCacheHits,1697467375172000000,1697467435418000000,13807478
FilePageCache.pageHits,1697467375172000000,1697467435418000000,7097954
FilePageCache.pageLoadsAboveSizeThreshold,1697467375172000000,1697467435418000000,0
StreamlinedBlobStorage.recordsRelocated,1697467375172000000,1697467435418000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1697467375172000000,1697467435418000000,0
FilePageCache.totalPageLoadsUs,1697467375172000000,1697467435418000000,0
StorageLockContext.competingThreads.90P,1697467375172000000,1697467435418000000,0
DirectByteBufferAllocator.hits,1697467375172000000,1697467435418000000,0
FilePageCache.capacityInBytes,1697467375172000000,1697467435418000000,524288000
StreamlinedBlobStorage.recordsAllocated,1697467375172000000,1697467435418000000,6605
DirectByteBufferAllocator.misses,1697467375172000000,1697467435418000000,0
FilePageCache.disposedBuffers,1697467375172000000,1697467435418000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1697467375172000000,1697467435418000000,69491
FilePageCache.totalPageDisposalsUs,1697467375172000000,1697467435418000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1697467375172000000,1697467435418000000,52840
IndexesFlusher.totalFlushesRetried,1697467435418000000,1697467495176000000,557
IndexesFlusher.totalContentionQuotaSpent,1697467435418000000,1697467495176000000,2726
VFSFlusher.totalFlushesRetried,1697467435418000000,1697467495176000000,0
VFSFlusher.totalContentionQuotaSpent,1697467435418000000,1697467495176000000,0
IndexesFlusher.totalFlushingTimeUs,1697467435418000000,1697467495176000000,4713786
VFSFlusher.totalFlushes,1697467435418000000,1697467495176000000,24
VFSFlusher.totalFlushingTimeUs,1697467435418000000,1697467495176000000,694414
IndexesFlusher.totalFlushes,1697467435418000000,1697467495176000000,673
workspaceModel.pre.handlers.ms,1697467435418000000,1697467495176000000,2
workspaceModel.init.bridges.ms,1697467435418000000,1697467495176000000,3
workspaceModel.to.snapshot.ms,1697467435418000000,1697467495176000000,1
workspaceModel.updates.precise.ms,1697467435418000000,1697467495176000000,47
workspaceModel.loading.total.ms,1697467435418000000,1697467495176000000,208
workspaceModel.update.unloaded.entities.ms,1697467435418000000,1697467495176000000,0
workspaceModel.check.recursive.update.ms,1697467435418000000,1697467495176000000,3
workspaceModel.updates.ms,1697467435418000000,1697467495176000000,230
workspaceModel.updates.count,1697467435418000000,1697467495176000000,4
workspaceModel.initializing.ms,1697467435418000000,1697467495176000000,3
workspaceModel.loading.from.cache.ms,1697467435418000000,1697467495176000000,198
workspaceModel.replace.project.model.ms,1697467435418000000,1697467495176000000,0
workspaceModel.collect.changes.ms,1697467435418000000,1697467495176000000,0
NonBlockingReadAction.failedExecutionsCount,1697467435418000000,1697467495176000000,1949
FlushQueue.queueSizeAvg,1697467435418000000,1697467495176000000,26144.09638554217
FlushQueue.waitingTimeMaxNs,1697467435418000000,1697467495176000000,70330089471
FlushQueue.tasksExecuted,1697467435418000000,1697467495176000000,1494
FlushQueue.queueSizeMax,1697467435418000000,1697467495176000000,39935
FlushQueue.executionTime90PNs,1697467435418000000,1697467495176000000,346111
AWTEventQueue.dispatchTimeTotalNS,1697467435418000000,1697467495176000000,56729078583
FlushQueue.queueSize90P,1697467435418000000,1697467495176000000,39935
FlushQueue.executionTimeMaxNs,1697467435418000000,1697467495176000000,692060159
FlushQueue.waitingTimeAvgNs,1697467435418000000,1697467495176000000,2.9238504735271755E10
FlushQueue.executionTimeAvgNs,1697467435418000000,1697467495176000000,1121738.3172690764
NonBlockingReadAction.finalizedExecutionTimeUs,1697467435418000000,1697467495176000000,25196929
AWTEventQueue.dispatchTime90PNs,1697467435418000000,1697467495176000000,27394047
NonBlockingReadAction.finalizedExecutionsCount,1697467435418000000,1697467495176000000,102
AWTEventQueue.dispatchTimeMaxNs,1697467435418000000,1697467495176000000,1166016511
NonBlockingReadAction.failedExecutionTimeUs,1697467435418000000,1697467495176000000,218244621
FlushQueue.waitingTime90PNs,1697467435418000000,1697467495176000000,59324235775
AWTEventQueue.dispatchTimeAvgNs,1697467435418000000,1697467495176000000,1.4512935854396308E7
AWTEventQueue.eventsDispatched,1697467435418000000,1697467495176000000,3901
JVM.GC.collections,1697467435418000000,1697467495176000000,42
JVM.maxNativeBytes,1697467435418000000,1697467495176000000,-1
JVM.maxHeapBytes,1697467435418000000,1697467495176000000,2147483648
JVM.threadCount,1697467435418000000,1697467495176000000,84
JVM.usedHeapBytes,1697467435418000000,1697467495176000000,1797457240
JVM.GC.collectionTimesMs,1697467435418000000,1697467495176000000,2387
OS.loadAverage,1697467435418000000,1697467495176000000,9.50048828125
JVM.usedNativeBytes,1697467435418000000,1697467495176000000,417525072
JVM.totalCpuTimeMs,1697467435418000000,1697467495176000000,248732
workspaceModel.mutableEntityStorage.referrers.ms,1697467435418000000,1697467495176000000,0
jps.load.project.to.empty.storage.ms,1697467435418000000,1697467495176000000,231
jps.facet.change.listener.before.change.events.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1697467435418000000,1697467495176000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1697467435418000000,1697467495176000000,26
jps.project.serializers.load.ms,1697467435418000000,1697467495176000000,205
workspaceModel.mutableEntityStorage.has.same.entities.ms,1697467435418000000,1697467495176000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1697467435418000000,1697467495176000000,2
workspaceModel.global.updates.count,1697467435418000000,1697467495176000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1697467435418000000,1697467495176000000,8037
jps.storage.jps.conf.reader.load.component.ms,1697467435418000000,1697467495176000000,74
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1697467435418000000,1697467495176000000,0
jps.apply.loaded.storage.ms,1697467435418000000,1697467495176000000,7781
workspaceModel.moduleBridge.update.option.ms,1697467435418000000,1697467495176000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1697467435418000000,1697467495176000000,0
workspaceModel.moduleBridge.before.changed.ms,1697467435418000000,1697467495176000000,0
jps.artifact.entities.serializer.save.entities.ms,1697467435418000000,1697467495176000000,0
jps.global.initialize.library.bridges.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1697467435418000000,1697467495176000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1697467435418000000,1697467495176000000,0
jps.project.serializers.save.ms,1697467435418000000,1697467495176000000,0
jps.facet.change.listener.init.bridge.ms,1697467435418000000,1697467495176000000,0
jps.module.iml.entities.serializer.load.entities.ms,1697467435418000000,1697467495176000000,81
workspaceModel.global.apply.state.to.project.ms,1697467435418000000,1697467495176000000,47
workspaceModel.moduleManagerBridge.load.all.modules.ms,1697467435418000000,1697467495176000000,51
workspaceModel.global.apply.state.to.project.builder.ms,1697467435418000000,1697467495176000000,13
jps.global.get.library.ms,1697467435418000000,1697467495176000000,0
workspaceModel.sync.entities.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1697467435418000000,1697467495176000000,69
workspaceModel.mutableEntityStorage.collect.changes.ms,1697467435418000000,1697467495176000000,1
jps.library.entities.serializer.load.entities.ms,1697467435418000000,1697467495176000000,0
workspaceModel.load.cache.from.file.ms,1697467435418000000,1697467495176000000,192
jps.module.iml.entities.serializer.save.entities.ms,1697467435418000000,1697467495176000000,0
jps.reload.project.entities.ms,1697467435418000000,1697467495176000000,0
jps.global.get.library.by.name.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1697467435418000000,1697467495176000000,102
jps.facet.change.listener.process.change.events.ms,1697467435418000000,1697467495176000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1697467435418000000,1697467495176000000,873
workspaceModel.mutableEntityStorage.resolve.ms,1697467435418000000,1697467495176000000,0
jps.save.global.entities.ms,1697467435418000000,1697467495176000000,100
jps.global.get.libraries.ms,1697467435418000000,1697467495176000000,1
workspaceModel.save.cache.to.file.ms,1697467435418000000,1697467495176000000,758
jps.app.storage.content.writer.save.component.ms,1697467435418000000,1697467495176000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1697467435418000000,1697467495176000000,3
jps.global.handle.before.change.events.ms,1697467435418000000,1697467495176000000,0
jps.load.initial.state.ms,1697467435418000000,1697467495176000000,26
workspaceModel.mutableEntityStorage.entities.ms,1697467435418000000,1697467495176000000,18
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1697467435418000000,1697467495176000000,0
jps.global.handle.changed.events.ms,1697467435418000000,1697467495176000000,0
jps.app.storage.content.reader.load.component.ms,1697467435418000000,1697467495176000000,2
jps.artifact.entities.serializer.load.entities.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1697467435418000000,1697467495176000000,4
jps.global.initialize.library.bridges.after.loading.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1697467435418000000,1697467495176000000,0
workspaceModel.global.updates.ms,1697467435418000000,1697467495176000000,0
jps.save.changed.project.entities.ms,1697467435418000000,1697467495176000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1697467435418000000,1697467495176000000,21
workspaceModel.mutableEntityStorage.add.diff.ms,1697467435418000000,1697467495176000000,27
workspaceModel.moduleManagerBridge.create.module.instance.ms,1697467435418000000,1697467495176000000,0
workspaceModel.orphan.listener.update.ms,1697467435418000000,1697467495176000000,19
jps.library.entities.serializer.save.entities.ms,1697467435418000000,1697467495176000000,0
FileNameCache.fastMisses,1697467435418000000,1697467495176000000,1964
FileNameCache.totalMisses,1697467435418000000,1697467495176000000,39
FileNameCache.queries,1697467435418000000,1697467495176000000,160337
DirectByteBufferAllocator.disposed,1697467435418000000,1697467495176000000,0
FilePageCache.pageLoads,1697467435418000000,1697467495176000000,0
FilePageCache.maxRegisteredFiles,1697467435418000000,1697467495176000000,288
FilePageCache.uncachedFileAccess,1697467435418000000,1697467495176000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1697467435418000000,1697467495176000000,516521984
StreamlinedBlobStorage.recordsDeleted,1697467435418000000,1697467495176000000,0
StorageLockContext.competingThreads.avg,1697467435418000000,1697467495176000000,0.0
FilePageCache.maxCacheSizeInBytes,1697467435418000000,1697467495176000000,516521984
DirectByteBufferAllocator.reclaimed,1697467435418000000,1697467495176000000,0
StorageLockContext.competingThreads.max,1697467435418000000,1697467495176000000,0
FilePageCache.pageFastCacheHits,1697467435418000000,1697467495176000000,11773535
FilePageCache.pageHits,1697467435418000000,1697467495176000000,6035676
FilePageCache.pageLoadsAboveSizeThreshold,1697467435418000000,1697467495176000000,0
StreamlinedBlobStorage.recordsRelocated,1697467435418000000,1697467495176000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1697467435418000000,1697467495176000000,0
FilePageCache.totalPageLoadsUs,1697467435418000000,1697467495176000000,0
StorageLockContext.competingThreads.90P,1697467435418000000,1697467495176000000,0
DirectByteBufferAllocator.hits,1697467435418000000,1697467495176000000,0
FilePageCache.capacityInBytes,1697467435418000000,1697467495176000000,524288000
StreamlinedBlobStorage.recordsAllocated,1697467435418000000,1697467495176000000,0
DirectByteBufferAllocator.misses,1697467435418000000,1697467495176000000,0
FilePageCache.disposedBuffers,1697467435418000000,1697467495176000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1697467435418000000,1697467495176000000,516
FilePageCache.totalPageDisposalsUs,1697467435418000000,1697467495176000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1697467435418000000,1697467495176000000,0
